epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,1.0606553963252476,82.4553370475769,1.2235199570655824,77.25118398666382,0.7715075016021729
2,0.3618821386780058,99.26706552505493,0.803472375869751,77.96208262443542,0.7780721783638
3,0.16835071465798787,99.45029616355896,0.7867938607931138,77.40916013717651,0.7730269432067871
4,0.09446699853454317,99.86257553100586,0.8195718646049499,78.1200647354126,0.7783061861991882
5,0.07471638939210347,99.8167634010315,0.8558916613459587,78.2780408859253,0.7816292643547058
6,0.055443543089287624,99.86257553100586,0.882742129266262,77.40916013717651,0.7731120586395264
7,0.0388434176998479,99.90838170051575,0.9443463996052742,78.04107666015625,0.7786897420883179
8,0.03276247762675796,100.0,0.982540737092495,78.04107666015625,0.778894305229187
9,0.025730913265475205,99.95419383049011,1.023710845410824,78.04107666015625,0.7778986692428589
10,0.022430184643183436,100.0,1.0693328857421875,77.72511839866638,0.776109516620636
11,0.020215939996497973,99.86257553100586,1.0999948427081108,78.04107666015625,0.7784007787704468
12,0.015093910667513097,99.90838170051575,1.0939138621091842,78.04107666015625,0.7782402038574219
13,0.012784890431378568,99.95419383049011,1.1622532069683076,77.01421976089478,0.7667786478996277
14,0.015665670524218252,100.0,1.1675446271896361,76.61927342414856,0.7651994228363037
15,0.01703162133427603,99.90838170051575,1.1221022248268127,77.96208262443542,0.7785945534706116
16,0.01173461666330695,100.0,1.1481593281030655,77.80410647392273,0.7764804363250732
17,0.014821756311825343,100.0,1.1946625500917434,77.72511839866638,0.775115966796875
18,0.012074894564492362,99.90838170051575,1.1712744504213333,77.64613032341003,0.7759238481521606
19,0.008927041358713592,100.0,1.246583253145218,77.72511839866638,0.7749549150466919
20,0.006876254394384367,100.0,1.2767079144716262,77.88309454917908,0.7773406505584717
21,0.006643748283386231,100.0,1.3017510890960693,77.72511839866638,0.7752972841262817
22,0.006488521017932466,100.0,1.3338103026151658,77.80410647392273,0.7763030529022217
23,0.006490827105673296,99.90838170051575,1.3367451220750808,77.01421976089478,0.7663450837135315
24,0.004274075664579868,100.0,1.3603302985429764,76.54028534889221,0.7629919052124023
25,0.004183368514558034,100.0,1.3844287514686584,77.56714224815369,0.7731186151504517
26,0.003717728085549814,100.0,1.3965893596410752,77.48815417289734,0.7729336023330688
27,0.004086603926095579,100.0,1.4025193512439729,77.72511839866638,0.7756777405738831
28,0.0035098762717098,100.0,1.4375079214572906,77.01421976089478,0.7689144611358643
29,0.005838221195153892,99.90838170051575,1.4526965856552123,77.25118398666382,0.7715320587158203
30,0.003846934371228729,99.95419383049011,1.5155932486057282,75.59241652488708,0.7499148845672607
31,0.005133802876142519,99.95419383049011,1.4173862636089325,77.88309454917908,0.7782771587371826
32,0.007758183102123439,100.0,1.478266367316246,77.64613032341003,0.7747843265533447
33,0.003822642252115267,100.0,1.3910425096750259,78.43601703643799,0.7824152708053589
34,0.003159225805263434,100.0,1.406637516617775,78.51500511169434,0.782647967338562
35,0.002513794052148504,100.0,1.4299846202135087,78.1200647354126,0.7789976596832275
36,0.002128056192304939,100.0,1.4590556025505066,78.1200647354126,0.7789465188980103
37,0.002484339813236147,100.0,1.4886101931333542,78.1200647354126,0.7795615792274475
38,0.0020566819219051727,100.0,1.5189479351043702,78.43601703643799,0.7823899388313293
39,0.002067472323376153,100.0,1.5384293854236604,77.88309454917908,0.7771238684654236
40,0.001634425506927073,100.0,1.550395518541336,77.88309454917908,0.7773318886756897
