epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,1.9431776966367449,23.77462238073349,2.0177747786045073,31.358608603477478,0.24932517111301422
2,1.6122143507003783,45.85433006286621,1.5762528717517852,63.42812180519104,0.6320695877075195
3,1.327577189036778,60.83371639251709,1.1683882743120193,69.90521550178528,0.6949788331985474
4,1.0748841762542725,68.80439519882202,0.9379585951566696,73.69668483734131,0.7336576581001282
5,0.8491120730127607,77.37058997154236,0.7877385050058365,76.61927342414856,0.7540744543075562
6,0.6863085218838283,81.1726987361908,0.6890288710594177,78.1200647354126,0.7757747173309326
7,0.5732806563377381,84.4251036643982,0.6265634447336197,79.69984412193298,0.7849637866020203
8,0.460540794474738,86.62391304969788,0.6128737017512321,78.75197529792786,0.7799666523933411
9,0.4004907816648483,88.9601469039917,0.5545815333724022,80.33175468444824,0.7987650036811829
10,0.3348120178495135,89.46403861045837,0.6887264356017113,75.67140460014343,0.7487678527832031
11,0.29736195972987584,90.97571969032288,0.5488102957606316,80.41074275970459,0.8005815744400024
12,0.24941196867397852,92.94548630714417,0.510530748963356,81.75355195999146,0.8158062100410461
13,0.21984669779028213,94.1365122795105,0.5120162159204483,81.20062947273254,0.8107635378837585
14,0.18396117176328386,95.19010782241821,0.5421268120408058,80.64770698547363,0.8050278425216675
15,0.16922520186219897,97.06825613975525,0.5223204389214515,80.8056890964508,0.8032756447792053
16,0.13550876336438314,97.52634167671204,0.47155080214142797,83.2543432712555,0.8318208456039429
17,0.1407977710877146,97.70957231521606,0.5677790179848671,80.72670102119446,0.8055443167686462
18,0.12488378062844277,97.57214784622192,0.6200066953897476,78.43601703643799,0.7835536599159241
19,0.10224006548523903,98.0760395526886,0.510118293017149,81.43759965896606,0.8135460019111633
20,0.07855625706059592,99.17544722557068,0.6248062223196029,78.67298722267151,0.7859907746315002
21,0.062342519419533865,99.45029616355896,0.5516624629497529,80.09478449821472,0.8008618354797363
22,0.06422868429550103,99.17544722557068,0.5398601591587067,80.09478449821472,0.7993364930152893
23,0.06180588879755565,99.49610829353333,0.5322284519672393,80.64770698547363,0.8061131834983826
24,0.06560429292065757,99.67933893203735,0.5279981479048729,81.35861158370972,0.8129306435585022
25,0.05765212194195816,99.5877206325531,0.5311985023319721,80.9636652469635,0.8092833757400513
26,0.06086486790861402,99.3586778640747,0.5250953294336795,81.43759965896606,0.8133973479270935
27,0.059658165222832134,99.26706552505493,0.535252445936203,80.8056890964508,0.8067300319671631
28,0.06168658499206815,99.45029616355896,0.5411264866590499,81.1216413974762,0.8106606602668762
29,0.06172392900500979,99.08382892608643,0.5286509476602077,81.04265332221985,0.8095457553863525
30,0.06077269964984485,99.40448999404907,0.5317589022219181,80.9636652469635,0.8096230030059814
31,0.05546752523098673,99.67933893203735,0.5312013149261474,80.88467717170715,0.8087265491485596
32,0.05693609161036355,99.45029616355896,0.5430801920592785,80.72670102119446,0.8066979050636292
33,0.056834779839430534,99.5877206325531,0.5394339069724083,80.2527666091919,0.8021304607391357
34,0.06663362751049655,99.54191446304321,0.5287869952619075,81.20062947273254,0.810977041721344
35,0.06996755919286184,99.49610829353333,0.5494169451296329,80.56871891021729,0.8049293160438538
36,0.05911102300243718,99.5877206325531,0.5362665988504887,80.8056890964508,0.8075331449508667
37,0.05343359046216522,99.63353276252747,0.5456915013492107,80.33175468444824,0.8030569553375244
38,0.0717138516583613,99.63353276252747,0.5367468886077404,80.8056890964508,0.8076083660125732
39,0.06349497788718768,99.31287169456482,0.5217179782688618,81.27962350845337,0.8121218085289001
40,0.0597968976944685,99.31287169456482,0.5353208601474762,80.88467717170715,0.808417797088623
