epoch,train_loss,train_acc,test_loss,test_acc,test_f1
1,1.177230636619932,57.76454210281372,0.6687413586967563,76.06635093688965,0.7606635093688965
2,0.7248893861314316,75.58405995368958,0.6484422568666635,77.96208262443542,0.7796208262443542
3,0.6474027867623411,78.24095487594604,0.5592621759208924,80.17377853393555,0.8017377853393555
4,0.5370447386069831,82.6843798160553,0.559945547439111,81.04265332221985,0.8104265332221985
5,0.43554010033443735,86.99038028717041,0.5421594090800885,80.56871891021729,0.8056871891021729
6,0.3749557768946493,88.86852860450745,0.5274657098685129,82.54344463348389,0.8254344463348389
7,0.3068459660817797,90.79248905181885,0.5412781046518369,82.78040885925293,0.8278040289878845
8,0.26593893769814636,91.75446629524231,0.5572910387034467,81.99052214622498,0.8199052214622498
9,0.24012129385989747,92.94548630714417,0.574036428159138,82.62243270874023,0.8262243270874023
10,0.20411886668153406,94.64040398597717,0.5018772196183672,84.04423594474792,0.8404423594474792
11,0.17959483478140706,94.8236346244812,0.599021749818486,81.59557580947876,0.8159557580947876
12,0.20043080421582532,94.18231844902039,0.5542074896546509,82.78040885925293,0.8278040289878845
13,0.1950373544678392,94.77782845497131,0.7505551711736946,77.80410647392273,0.7780410051345825
14,0.1531267443935356,96.06046676635742,0.5421816407914394,83.2543432712555,0.8325434327125549
15,0.11924767125275962,97.06825613975525,0.44944453263348294,86.01895570755005,0.8601896166801453
16,0.09689186970684541,97.57214784622192,0.4342019133473973,86.57187819480896,0.8657187223434448
17,0.09083951141509558,97.80119061470032,0.42187434609770796,86.57187819480896,0.8657187223434448
18,0.08075390779562533,98.671555519104,0.4394613276000725,85.781991481781,0.8578199148178101
19,0.07924989447374606,98.35089445114136,0.45461418249678126,85.781991481781,0.8578199148178101
20,0.09498107041472795,97.89280891418457,0.41136967501535493,86.57187819480896,0.8657187223434448
21,0.08581511512647755,98.16765785217285,0.45429377260027387,85.781991481781,0.8578199148178101
22,0.07493210551601873,98.39670062065125,0.4062500007040005,87.28278279304504,0.8728278279304504
23,0.08190107965524626,98.44251275062561,0.4419385847113718,86.25592589378357,0.8625592589378357
24,0.05182497330255561,99.08382892608643,0.40468620148260437,87.9146933555603,0.879146933555603
25,0.07617574146402498,98.35089445114136,0.41184937902048674,87.04581260681152,0.8704581260681152
26,0.0561595391183614,98.71736168861389,0.40582282882299836,86.65086627006531,0.8665086627006531
27,0.06256942299500384,98.44251275062561,0.4182283297134857,86.80884838104248,0.8680884838104248
28,0.05795803039145806,98.94640445709229,0.4591743722580056,86.17693781852722,0.8617693781852722
29,0.06082752576027912,99.12964105606079,0.4276031501228004,86.57187819480896,0.8657187223434448
30,0.06793886356086866,98.71736168861389,0.444640602901055,86.33491396903992,0.8633491396903992
31,0.06819018271014832,98.80897998809814,0.42388023117524853,86.33491396903992,0.8633491396903992
32,0.052065669236561425,98.80897998809814,0.427340264913034,86.41390204429626,0.8641390204429626
33,0.036035247454965565,99.54191446304321,0.4254469738761624,86.72986030578613,0.8672986030578613
34,0.04170655695727477,99.31287169456482,0.4399514851330747,87.51974701881409,0.8751974701881409
35,0.0434492523649762,99.26706552505493,0.42077243034099887,87.12480068206787,0.8712480068206787
36,0.04204950232351721,99.22125339508057,0.4524943383646709,85.38704514503479,0.8538704514503479
37,0.07359915429721126,98.62574338912964,0.46219393639241,86.0979437828064,0.8609794974327087
38,0.054247505616587706,99.03802275657654,0.42486548996111817,87.12480068206787,0.8712480068206787
39,0.04017489311409408,99.22125339508057,0.44483987425236554,86.72986030578613,0.8672986030578613
40,0.04235466735330052,99.22125339508057,0.40694476886595854,87.44075894355774,0.8744075894355774
