epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,1.7623905946701874,33.53183567523956,1.2705931163360644,59.55766439437866,0.5732435584068298
2,1.3005613518176062,53.82500886917114,0.9299362126491048,71.32701277732849,0.6971901655197144
3,1.0339736892899751,64.31516408920288,0.7753674218237212,71.8799352645874,0.6966288089752197
4,0.8687661933975342,70.08703351020813,0.6544898880486985,75.8293867111206,0.7469063997268677
5,0.7976976561568159,72.60650396347046,0.7226976227743862,72.66982793807983,0.7088726758956909
6,0.757868587895682,74.30142164230347,0.6151525497154483,76.8562376499176,0.764632523059845
7,0.7063607573065729,75.17178058624268,0.6581568101697164,76.8562376499176,0.7521845698356628
8,0.6330539209618072,77.04992890357971,0.5845939748412239,79.30489778518677,0.7754791378974915
9,0.5896729650589955,80.39395213127136,0.5797666995874268,77.64613032341003,0.7714808583259583
10,0.5864728847245648,78.74484658241272,0.6040664934744171,77.72511839866638,0.7674198150634766
11,0.5487922286263398,80.43976426124573,0.6113294059291705,78.75197529792786,0.7755824327468872
12,0.526669410117066,80.62299489974976,0.6156920532531425,76.93523168563843,0.767228901386261
13,0.5006273494514845,82.4553370475769,0.6300097155760774,77.96208262443542,0.766589879989624
14,0.46155546107943485,83.87539982795715,0.5562909110919323,79.22590970993042,0.7802456617355347
15,0.3696236875131658,87.08199858665466,0.5454282295252623,79.46287393569946,0.7868744134902954
16,0.40009899313677605,85.43289303779602,0.5299792174508425,80.48973083496094,0.7962254881858826
17,0.36633245604651754,87.31104135513306,0.5231941818738538,80.41074275970459,0.796355664730072
18,0.40155725114153284,86.21163368225098,0.5476012282045587,79.85782027244568,0.7942377328872681
19,0.40596953378615036,85.61612367630005,0.5336540676624006,80.64770698547363,0.8019885420799255
20,0.3858310583264195,86.66971921920776,0.5002937792067355,81.59557580947876,0.8120824694633484
21,0.33851107427997057,87.08199858665466,0.5424569515160311,80.41074275970459,0.7996355295181274
22,0.36284134256390804,87.17361688613892,0.5240966102063556,80.72670102119446,0.8018296360969543
23,0.3336983406502624,88.04397583007812,0.5357080943359515,80.9636652469635,0.8058854937553406
24,0.3473713576461908,87.4484658241272,0.5224620859544101,80.48973083496094,0.8022438883781433
25,0.3016199315318176,89.46403861045837,0.5334632458423826,80.88467717170715,0.8051298260688782
26,0.2921162659998287,89.78469967842102,0.5168333811852904,81.35861158370972,0.8095617890357971
27,0.3307519645409679,88.41044306755066,0.5674730958233437,79.22590970993042,0.7900797724723816
28,0.30610829333377315,88.68529796600342,0.5322327291602504,80.41074275970459,0.800122857093811
29,0.32948819533137147,87.49427199363708,0.526481938610817,80.9636652469635,0.8065981268882751
30,0.30505217567057225,88.9601469039917,0.5334076680924614,80.48973083496094,0.8028226494789124
31,0.32325027451505917,88.68529796600342,0.5306768396212675,80.2527666091919,0.8008251190185547
32,0.31178539036261427,88.27301859855652,0.5360971790373367,79.85782027244568,0.7942380309104919
33,0.2933662384202629,89.50985074043274,0.5231153028429565,80.8056890964508,0.8044335842132568
34,0.29448692667964954,89.09757137298584,0.5548722282359053,79.93680834770203,0.7972049117088318
35,0.30086847269803546,88.86852860450745,0.526146148186036,80.2527666091919,0.7989184856414795
36,0.3308904076655201,88.5478675365448,0.52249279616831,80.88467717170715,0.8080677390098572
37,0.31113594660455285,88.41044306755066,0.5357487913410617,79.38388586044312,0.7896981239318848
38,0.33325915428939457,88.27301859855652,0.5327755873947557,80.8056890964508,0.8045321702957153
39,0.3279728049974404,87.99816966056824,0.5380305336213198,80.2527666091919,0.7996603846549988
40,0.2993753260426264,89.1433835029602,0.5412788418182598,79.62085604667664,0.7920993566513062
